,Age,Assets_Rs,Constituency,Criminal_Cases,Education,Liabilities_Rs,Link,Name,Party,State,Winner,Year
2,37,100543,Srikakulam,0,Graduate Professional,0,candidate.php?candidate_id=247,TAMMINENI JAGANMOHAN RAO,IND,ANDHRA PRADESH,0,2004
0,36,103238914,Tenali,0,Graduate,350000,candidate.php?candidate_id=248,BALASHOWRY VALLABHANENI,INC,ANDHRA PRADESH,1,2004
1,44,Nil,Tenali,0,Graduate,0,candidate.php?candidate_id=250,DILIP RAAJA DONEPUDI,BSP,ANDHRA PRADESH,0,2004
2,53,1500000,Tenali,0,Post Graduate,0,candidate.php?candidate_id=253,DUGGIRALA RAJA  RAMKUMAR,IND,ANDHRA PRADESH,0,2004
3,75,1560000,Tenali,0,Post Graduate,0,candidate.php?candidate_id=254,MANDALI SUBRAHMANYAM,IND,ANDHRA PRADESH,0,2004
4,42,25000,Tenali,0,Post Graduate,0,candidate.php?candidate_id=252,NARASIMHA REDDY TERA,TRS,ANDHRA PRADESH,0,2004
5,69,5975599,Tenali,0,Post Graduate,0,candidate.php?candidate_id=249,UMMAREDDY VENKATESWARLU,TDP,ANDHRA PRADESH,0,2004
6,62,848200,Tenali,0,Not Given,0,candidate.php?candidate_id=251,VENKATESWARLU PALLA,IND,ANDHRA PRADESH,0,2004
0,49,3982900,Tirupathi,0,Graduate Professional,1325256,candidate.php?candidate_id=255,CHINTA MOHAN,INC,ANDHRA PRADESH,1,2004
1,72,7127164,Tirupathi,0,Post Graduate,0,candidate.php?candidate_id=256,DR. N. VENKATA SWAMY,BJP,ANDHRA PRADESH,0,2004
2,27,Nil,Tirupathi,0,12th Pass,0,candidate.php?candidate_id=257,K. ESWAR RAO,TRS,ANDHRA PRADESH,0,2004
3,35,70000,Tirupathi,0,Post Graduate,0,candidate.php?candidate_id=258,KATTAMANCHI PRABHAKAR,IND,ANDHRA PRADESH,0,2004
0,60,4296000,Vijayawada,0,10th Pass,0,candidate.php?candidate_id=268,APPARAO DAMALAPATI,IND,ANDHRA PRADESH,0,2004
1,53,26950458,Vijayawada,0,Others,5935000,candidate.php?candidate_id=260,ASWINI DUTT CHALASANI,TDP,ANDHRA PRADESH,0,2004
2,36,405000,Vijayawada,0,10th Pass,0,candidate.php?candidate_id=266,DOMAKONDA RAVI KUMAR,IND,ANDHRA PRADESH,0,2004
3,41,131000,Vijayawada,0,Others,0,candidate.php?candidate_id=270,DONEPUDI SRINIVAS,IND,ANDHRA PRADESH,0,2004
4,41,615000,Vijayawada,0,Post Graduate,0,candidate.php?candidate_id=269,GATLA VENKATA NARAYANA REDDY,IND,ANDHRA PRADESH,0,2004
5,42,16000,Vijayawada,0,Post Graduate,0,candidate.php?candidate_id=271,GOTTUMUKKALA SIVA PRASADARAJU,IND,ANDHRA PRADESH,0,2004
6,37,45400,Vijayawada,0,Graduate,0,candidate.php?candidate_id=267,JAKKA TARAKA MALLIKARJUNA RAO,IND,ANDHRA PRADESH,0,2004
7,36,220000,Vijayawada,0,Post Graduate,0,candidate.php?candidate_id=265,RAMACHANDRA RAO. J,TRS,ANDHRA PRADESH,0,2004
8,41,10000,Vijayawada,0,Post Graduate,0,candidate.php?candidate_id=263,SOMESWARA RAO MADALA,IND,ANDHRA PRADESH,0,2004
9,60,1055000,Vijayawada,0,Post Graduate,0,candidate.php?candidate_id=264,SYED MOINUDDIN,IND,ANDHRA PRADESH,0,2004
0,69,10916531,Visakhapatnam,0,Graduate Professional,11212,candidate.php?candidate_id=272,JANARDHANA REDDY NEDURUMALLI,INC,ANDHRA PRADESH,1,2004
1,63,226200,Visakhapatnam,0,Not Given,0,candidate.php?candidate_id=281,APPARAO GUDIVADA,IND,ANDHRA PRADESH,0,2004
2,0,9912102,Visakhapatnam,0,Post Graduate,0,candidate.php?candidate_id=275,BHARANIKANA RAMA RAO,IND,ANDHRA PRADESH,0,2004
3,65,27339275,Visakhapatnam,0,Not Given,0,candidate.php?candidate_id=273,DR.M.V.V.S.MURTHY,TDP,ANDHRA PRADESH,0,2004
4,64,Nil,Visakhapatnam,0,Graduate Professional,0,candidate.php?candidate_id=274,KOLAVENTI SUNDARA RAO,BSP,ANDHRA PRADESH,0,2004
5,67,Nil,Visakhapatnam,0,Not Given,0,candidate.php?candidate_id=280,MAMIDI SOMUNAIDU,RJD,ANDHRA PRADESH,0,2004
6,57,1662000,Visakhapatnam,0,Post Graduate,0,candidate.php?candidate_id=279,S.V.B.REDDY,IND,ANDHRA PRADESH,0,2004
7,60,7220000,Visakhapatnam,0,Graduate,0,candidate.php?candidate_id=277,SATYANARAYANA MACHIRAJU,IND,ANDHRA PRADESH,0,2004
8,28,10000,Visakhapatnam,0,Not Given,0,candidate.php?candidate_id=278,VAMSI KIRAN.B,PPOI,ANDHRA PRADESH,0,2004
0,52,Nil,Warangal,0,Not Given,0,candidate.php?candidate_id=291,BELLAIAH TEJAVATH,IND,ANDHRA PRADESH,0,2004
1,47,6933697,Warangal,0,Graduate,3926747,candidate.php?candidate_id=283,BODAKUNTI VENKATESHWARLU,TDP,ANDHRA PRADESH,0,2004
2,40,Nil,Warangal,0,Graduate,0,candidate.php?candidate_id=287,GADE JHANSI,IND,ANDHRA PRADESH,0,2004
3,59,3150000,Warangal,0,Post Graduate,0,candidate.php?candidate_id=286,MAMIDALA ELIA,BSP,ANDHRA PRADESH,0,2004
4,29,Nil,Warangal,0,Graduate,0,candidate.php?candidate_id=289,MUMJALA BIKSHAPATHI,IND,ANDHRA PRADESH,0,2004
0,42,5516640,Arunachal East,0,Post Graduate,50000,candidate.php?candidate_id=292,TAPIR GAO,BJP,ARUNACHAL PRADESH,1,2004
1,39,1760000,Arunachal East,0,10th Pass,0,candidate.php?candidate_id=295,MATWANG CHIMYANG,IND,ARUNACHAL PRADESH,0,2004
2,47,1520000,Arunachal East,0,8th Pass,0,candidate.php?candidate_id=296,OGONG TAMUK,IND,ARUNACHAL PRADESH,0,2004
3,39,15000,Arunachal East,0,10th Pass,0,candidate.php?candidate_id=297,ONOM TAKNYO,IND,ARUNACHAL PRADESH,0,2004
4,36,11672964,Arunachal East,0,Graduate,0,candidate.php?candidate_id=294,TONY PERTIN,IND,ARUNACHAL PRADESH,0,2004
5,37,5465000,Arunachal East,0,12th Pass,0,candidate.php?candidate_id=293,WANGCHA RAJKUMAR,INC,ARUNACHAL PRADESH,0,2004
0,32,6511344,Arunachal West,0,Graduate,0,candidate.php?candidate_id=298,KHIREN RIJIJU,BJP,ARUNACHAL PRADESH,1,2004
1,26,550729,Arunachal West,0,Post Graduate,0,candidate.php?candidate_id=303,JODIK TALI,IND,ARUNACHAL PRADESH,0,2004
2,51,19487038,Arunachal West,0,12th Pass,0,candidate.php?candidate_id=299,KAMEN RINGU,Arunachal Congress,ARUNACHAL PRADESH,0,2004
3,54,8250000,Arunachal West,0,12th Pass,0,candidate.php?candidate_id=301,KARDU TAIPODIA,SP,ARUNACHAL PRADESH,0,2004
4,33,770509,Arunachal West,0,Literate,0,candidate.php?candidate_id=302,KIDO INGO,SAP,ARUNACHAL PRADESH,0,2004
5,51,117050000,Arunachal West,0,10th Pass,0,candidate.php?candidate_id=300,TADAR TANIANG,AITC,ARUNACHAL PRADESH,0,2004
6,35,84761,Arunachal West,0,10th Pass,0,candidate.php?candidate_id=304,TUJO BAGRA,IND,ARUNACHAL PRADESH,0,2004
0,62,5389194,Autonomous District,0,Post Graduate,0,candidate.php?candidate_id=305,BIREN SINGH ENGTI,INC,ASSAM,1,2004
1,39,50000,Autonomous District,0,10th Pass,0,candidate.php?candidate_id=310,CHEMBER G. MOMIN,IND,ASSAM,0,2004
2,50,5768428,Autonomous District,0,Post Graduate,0,candidate.php?candidate_id=307,DR. JAYANTA RONGPI,CPI(ML)(L),ASSAM,0,2004
3,47,716926,Autonomous District,0,Post Graduate,0,candidate.php?candidate_id=306,ELWIN TERON,Autonomous State Demand Committee,ASSAM,0,2004
4,57,1595000,Autonomous District,0,Graduate,0,candidate.php?candidate_id=312,HARSING TERON,SAP,ASSAM,0,2004
5,45,3246423,Autonomous District,0,Graduate,0,candidate.php?candidate_id=308,RATAN TERON,BJP,ASSAM,0,2004
6,50,1034829,Autonomous District,0,Graduate,0,candidate.php?candidate_id=311,SAILENDRA HASNU,AGP,ASSAM,0,2004
7,35,59257,Autonomous District,0,12th Pass,0,candidate.php?candidate_id=309,SANMONI KEMPRAI,IND,ASSAM,0,2004
0,73,1005000,Barpeta,0,Graduate Professional,0,candidate.php?candidate_id=313,A. F. GOLAM OSMANI,INC,ASSAM,1,2004
1,38,160000,Barpeta,0,Not Given,0,candidate.php?candidate_id=319,ABDUS  SALAM,LJNSP,ASSAM,0,2004
2,35,1040000,Barpeta,1,Doctorate,0,candidate.php?candidate_id=317,ABDUS SAMAD AHMED,UMFA,ASSAM,0,2004
3,53,24725263,Barpeta,0,12th Pass,6855406,candidate.php?candidate_id=316,DR. TARA PRASAD DAS,IND,ASSAM,0,2004
4,39,60000,Barpeta,0,10th Pass,0,candidate.php?candidate_id=321,JILANE HOQUE LASKAR,IND,ASSAM,0,2004
5,49,1183800,Barpeta,0,Post Graduate,100000,candidate.php?candidate_id=314,KUMAR DEEPAK DAS,AGP,ASSAM,0,2004
6,47,311061,Barpeta,0,Graduate,0,candidate.php?candidate_id=318,MANORANJAN TALUKDAR,CPM,ASSAM,0,2004
7,47,400000,Barpeta,0,Graduate,0,candidate.php?candidate_id=315,RANJIT THAKURIA,BJP,ASSAM,0,2004
8,60,1215000,Barpeta,0,12th Pass,0,candidate.php?candidate_id=320,SYED NURUR ROHMAN,SP,ASSAM,0,2004
0,58,558467,Dhubri,0,Graduate Professional,225000,candidate.php?candidate_id=322,ANWAR HUSSAIN,INC,ASSAM,1,2004
1,59,3328400,Dhubri,0,Graduate,523000,candidate.php?candidate_id=323,AFZALUR RAHMAN,AGP,ASSAM,0,2004
2,43,15269365,Dhubri,0,Doctorate,0,candidate.php?candidate_id=327,DR. JOYASREE GOSWAMI MAHANTA,IND,ASSAM,0,2004
3,54,1951136,Dhubri,0,Doctorate,0,candidate.php?candidate_id=325,DR. MOTIUR RAHMAN MONDAL,IND,ASSAM,0,2004
4,32,131000,Dhubri,0,Graduate,0,candidate.php?candidate_id=331,GANDHI NATH,IND,ASSAM,0,2004
5,45,1481689,Dhubri,0,12th Pass,0,candidate.php?candidate_id=324,JABEEN BORBHUYAN,BJP,ASSAM,0,2004
6,58,330408,Dhubri,0,Post Graduate,0,candidate.php?candidate_id=326,LISTI RABHA,IND,ASSAM,0,2004
7,56,656500,Dhubri,0,Post Graduate,42844,candidate.php?candidate_id=330,MINHAR ALI MANDAL,IND,ASSAM,0,2004
8,35,110000,Dhubri,0,Post Graduate,0,candidate.php?candidate_id=332,MOHOR UDDIN MONDAL,Muslim League Kerala State Committee,ASSAM,0,2004
9,63,860388,Dhubri,0,Graduate,0,candidate.php?candidate_id=329,RADHABALLAV ADHIKARY,IND,ASSAM,0,2004
10,34,21500,Dhubri,0,Others,0,candidate.php?candidate_id=328,SHAJAHAN SHEIKH,IND,ASSAM,0,2004
0,42,2038397,Dibrugarh,0,Graduate Professional,758854,candidate.php?candidate_id=333,SARBANANDA SONOWAL,AGP,ASSAM,1,2004
1,47,1480000,Dibrugarh,0,Post Graduate,0,candidate.php?candidate_id=338,AMRIT BORGOHAIN,IND,ASSAM,0,2004
2,65,35000,Dibrugarh,0,Not Given,0,candidate.php?candidate_id=336,BADHRAM RAJGARH,IND,ASSAM,0,2004
3,29,448000,Dibrugarh,0,Post Graduate,0,candidate.php?candidate_id=334,KAMAKHAYA TASA,BJP,ASSAM,0,2004
4,57,5991408,Dibrugarh,0,Graduate,0,candidate.php?candidate_id=335,PABAN SINGH GHATOWAR,INC,ASSAM,0,2004
5,52,1672000,Dibrugarh,0,12th Pass,247064,candidate.php?candidate_id=337,SUBHAS SEN,CPI(ML)(L),ASSAM,0,2004
6,43,6500,Dibrugarh,0,Not Given,0,candidate.php?candidate_id=339,TITUS BHENGRA,SAP,ASSAM,0,2004
0,49,9202689,Gauhati,0,Post Graduate,205430,candidate.php?candidate_id=340,KIRIP CHALIHA,INC,ASSAM,1,2004
1,33,2269604,Gauhati,0,12th Pass,0,candidate.php?candidate_id=348,BHABANI BORO,IND,ASSAM,0,2004
2,47,3189300,Gauhati,0,Post Graduate,640000,candidate.php?candidate_id=342,BHRIGU KUMAR PHUKAN,AGP,ASSAM,0,2004
3,80,420000,Gauhati,0,8th Pass,0,candidate.php?candidate_id=349,BHUBANESWAR BARMAN,SP,ASSAM,0,2004
4,78,4393756,Gauhati,0,Doctorate,1913212,candidate.php?candidate_id=341,BHUPEN HAZARIKA,BJP,ASSAM,0,2004
5,60,2316500,Gauhati,0,Graduate,77416,candidate.php?candidate_id=343,DEVEN DUTTA,TNGP,ASSAM,0,2004
6,61,1361774,Gauhati,0,Graduate,0,candidate.php?candidate_id=347,DHWAJEN BRAHMA,IND,ASSAM,0,2004
7,46,850962,Gauhati,0,Graduate,0,candidate.php?candidate_id=346,KAZI NEKIB AHMED,IND,ASSAM,0,2004
8,33,45000,Gauhati,0,Post Graduate,0,candidate.php?candidate_id=350,NIPON DHOLUA,SAP,ASSAM,0,2004
9,44,165104,Gauhati,0,Post Graduate,0,candidate.php?candidate_id=344,RAJAT CHANDRA RABHA,IND,ASSAM,0,2004
10,35,76000,Gauhati,0,10th Pass,0,candidate.php?candidate_id=345,SUMITRA DAS,IND,ASSAM,0,2004
11,67,733800,Gauhati,0,Not Given,0,candidate.php?candidate_id=351,UMESH CHANDRA DAS,IND,ASSAM,0,2004
0,69,1356192,Jorhat,0,Post Graduate,0,candidate.php?candidate_id=352,BIJOY KRISHNA HANDIQUE,INC,ASSAM,1,2004
1,54,1510000,Jorhat,0,Doctorate,90000,candidate.php?candidate_id=354,DAYANANDA BORGOHAIN,BJP,ASSAM,0,2004
2,63,546000,Jorhat,0,Graduate,0,candidate.php?candidate_id=353,DRUPAD BORGOHAIN,CPI,ASSAM,0,2004
3,69,573068,Jorhat,0,Graduate,0,candidate.php?candidate_id=355,DULAL CHANDRA BARUAH,AGP,ASSAM,0,2004
4,36,341739,Jorhat,0,10th Pass,0,candidate.php?candidate_id=357,JOYRAM MOUT,SAP,ASSAM,0,2004
5,39,600000,Jorhat,0,Graduate,240254,candidate.php?candidate_id=356,RAJ KUMAR DOWARA,RCPI(R),ASSAM,0,2004
0,54,342751,Kaliabor,0,Graduate,0,candidate.php?candidate_id=358,DIP GOGOI,INC,ASSAM,1,2004
1,46,255020,Kaliabor,0,10th Pass,0,candidate.php?candidate_id=363,ANIL CHOUDHURY,LJNSP,ASSAM,0,2004
2,55,70000,Kaliabor,0,10th Pass,0,candidate.php?candidate_id=365,ATAUR RAHMAN,SAP,ASSAM,0,2004
3,30,61000,Kaliabor,0,Post Graduate,0,candidate.php?candidate_id=364,BIKASH TANTI,IND,ASSAM,0,2004
4,32,20000,Kaliabor,0,Graduate,0,candidate.php?candidate_id=362,BINOD GOGOI,IND,ASSAM,0,2004
5,42,1196000,Kaliabor,0,Graduate,0,candidate.php?candidate_id=368,DIMBESWAR BORA,SP,ASSAM,0,2004
6,41,9294602,Kaliabor,0,Literate,299000,candidate.php?candidate_id=361,JITEN GOGOI,IND,ASSAM,0,2004
7,36,565000,Kaliabor,0,10th Pass,0,candidate.php?candidate_id=367,JITU SARMAH,IND,ASSAM,0,2004
8,58,658345,Kaliabor,0,Graduate,0,candidate.php?candidate_id=366,JUREN RAJKHOWA,IND,ASSAM,0,2004
9,43,3976021,Kaliabor,0,Post Graduate,0,candidate.php?candidate_id=359,KESHAB MAHANTA,AGP,ASSAM,0,2004
10,72,1128000,Kaliabor,3,10th Pass,0,candidate.php?candidate_id=360,RASHIDUL HAQUE,JD(U),ASSAM,0,2004
0,62,4197600,Karimganj,0,Post Graduate,240000,candidate.php?candidate_id=369,LALIT MOHAN SUKLABAIDYA,INC,ASSAM,1,2004
1,37,65000,Karimganj,0,Not Given,0,candidate.php?candidate_id=372,BABUL RAM DAS,IND,ASSAM,0,2004
2,27,115000,Karimganj,0,Not Given,0,candidate.php?candidate_id=376,BABUL ROY,IND,ASSAM,0,2004
3,28,75000,Karimganj,0,Not Given,0,candidate.php?candidate_id=375,LUKENDRA ROY,IND,ASSAM,0,2004
4,64,785894,Karimganj,0,Literate,0,candidate.php?candidate_id=371,NEPAL CHANDRA DAS,AGP,ASSAM,0,2004
5,45,637272,Karimganj,0,Graduate,250000,candidate.php?candidate_id=370,PARIMAL SUKLA BAIDYA,BJP,ASSAM,0,2004
6,62,Nil,Karimganj,0,Post Graduate,0,candidate.php?candidate_id=374,RADHA KANTA TANTY,IND,ASSAM,0,2004
7,33,80000,Karimganj,0,Not Given,0,candidate.php?candidate_id=373,SUSHIL KUMAR DAS,IND,ASSAM,0,2004
0,42,1694686,Kokrajhar,0,Graduate,0,candidate.php?candidate_id=377,SANSUMA KHUNGGUR BWISWMUTHIARY,IND,ASSAM,1,2004
1,51,70738,Kokrajhar,0,12th Pass,328192,candidate.php?candidate_id=379,DERHAGRA MOCHAHARY,INC,ASSAM,0,2004
2,48,912000,Kokrajhar,1,12th Pass,379450,candidate.php?candidate_id=380,RAJENDRA MUSHAHARY,IND,ASSAM,0,2004
3,34,119000,Kokrajhar,0,Not Given,0,candidate.php?candidate_id=378,SABDA RAM RABHA,IND,ASSAM,0,2004
0,47,1467028,Lakhimpur,0,Not Given,0,candidate.php?candidate_id=381,DR. ARUN KUMAR SARMAH,AGP,ASSAM,1,2004
1,31,390000,Lakhimpur,0,Graduate,0,candidate.php?candidate_id=388,BIJU NARAH,IND,ASSAM,0,2004
2,45,51000,Lakhimpur,0,10th Pass,0,candidate.php?candidate_id=390,GHANASHYAM BHATTARAI,IND,ASSAM,0,2004
3,47,111000,Lakhimpur,0,12th Pass,0,candidate.php?candidate_id=384,HEKJEL WOOD,IND,ASSAM,0,2004
4,38,35000,Lakhimpur,0,5th Pass,0,candidate.php?candidate_id=391,ISAK KORKORIA,IND,ASSAM,0,2004
5,46,670000,Lakhimpur,0,10th Pass,0,candidate.php?candidate_id=386,PADMESWAR PHUKAN,SAP,ASSAM,0,2004
6,57,825000,Lakhimpur,0,Doctorate,0,candidate.php?candidate_id=385,PUSPA GOGOI,RSP,ASSAM,0,2004
7,54,200000,Lakhimpur,0,Graduate,0,candidate.php?candidate_id=387,RABIN DEKA,IND,ASSAM,0,2004
8,40,5556439,Lakhimpur,0,Graduate,0,candidate.php?candidate_id=382,RANEE NARAH,INC,ASSAM,0,2004
9,34,Nil,Lakhimpur,0,Post Graduate,0,candidate.php?candidate_id=389,SUNMONI DAS,LJNSP,ASSAM,0,2004
10,41,6105400,Lakhimpur,0,Graduate,143298,candidate.php?candidate_id=383,UDAY SHANKAR HAZARIKA,BJP,ASSAM,0,2004
0,60,5595818,Mangaldoi,0,Graduate,301647,candidate.php?candidate_id=392,NARAYAN CHANDRA BORKATAKY,BJP,ASSAM,1,2004
1,40,177889,Mangaldoi,0,Post Graduate,0,candidate.php?candidate_id=394,APURBA BHATTACHARJEE,AGP,ASSAM,0,2004
2,55,255273,Mangaldoi,0,Graduate,0,candidate.php?candidate_id=397,AROON BARUAH,IND,ASSAM,0,2004
3,57,921554,Mangaldoi,0,Post Graduate,59691,candidate.php?candidate_id=395,BHUPENDRA NATH KAKATI,IND,ASSAM,0,2004
4,48,1736457,Mangaldoi,1,Post Graduate,529000,candidate.php?candidate_id=393,MADHAB RAJBANGSHI,INC,ASSAM,0,2004
5,40,20000,Mangaldoi,0,10th Pass,0,candidate.php?candidate_id=396,SHAHEDA BEGUM,SAP,ASSAM,0,2004
6,37,50000,Mangaldoi,0,12th Pass,0,candidate.php?candidate_id=398,TRIDIP PATI SINGHA,IND,ASSAM,0,2004
0,51,3679236,Nowgong,0,Graduate Professional,336600,candidate.php?candidate_id=399,RAJEN GOHAIN,BJP,ASSAM,1,2004
1,50,843690,Nowgong,0,12th Pass,0,candidate.php?candidate_id=403,BHUPEN CHANDRA MUDOI,RPI,ASSAM,0,2004
2,48,310000,Nowgong,0,8th Pass,0,candidate.php?candidate_id=404,BIREN CHANDRA DAS,SAP,ASSAM,0,2004
3,60,13199000,Nowgong,0,Post Graduate,74095,candidate.php?candidate_id=400,BISNU PRASAD,INC,ASSAM,0,2004
4,58,1866432,Nowgong,0,Post Graduate,190382,candidate.php?candidate_id=401,DHRUBA KUMAR SAIKIA,AGP,ASSAM,0,2004
5,59,1708000,Nowgong,0,10th Pass,3000,candidate.php?candidate_id=402,HAJI ABDUR ROUF,UMFA,ASSAM,0,2004
0,70,12356601,Silchar,0,Graduate,170759,candidate.php?candidate_id=405,SONTOSH MOHAN DEV,INC,ASSAM,1,2004
1,33,91349,Silchar,0,Graduate,0,candidate.php?candidate_id=410,ALOK SEN,SAP,ASSAM,0,2004
2,42,3874712,Silchar,2,8th Pass,0,candidate.php?candidate_id=407,ANWAR HUSSAIN LASKAR,SP,ASSAM,0,2004
3,42,76000,Silchar,0,Literate,0,candidate.php?candidate_id=412,ASHUTOSH DAS,IND,ASSAM,0,2004
4,51,48000,Silchar,0,8th Pass,0,candidate.php?candidate_id=411,BENU BHUSON NATH,IND,ASSAM,0,2004
5,73,4194019,Silchar,0,Post Graduate,239231,candidate.php?candidate_id=406,KABINDRA PURKYASTHA,BJP,ASSAM,0,2004
6,55,99500,Silchar,0,Graduate,0,candidate.php?candidate_id=413,KANTIMOY DEB,IND,ASSAM,0,2004
7,35,35000,Silchar,0,5th Pass,0,candidate.php?candidate_id=414,KSHITINDRA SARKAR,IND,ASSAM,0,2004
8,47,219000,Silchar,0,8th Pass,0,candidate.php?candidate_id=415,MANORANJAN DAS,IND,ASSAM,0,2004
9,74,1320000,Silchar,0,Post Graduate,0,candidate.php?candidate_id=408,NOORUL HUDA,CPM,ASSAM,0,2004
10,61,2455000,Silchar,0,Post Graduate,303120,candidate.php?candidate_id=409,SAMARENDRA GHOSH,IND,ASSAM,0,2004
0,54,186443565,Tezpur,0,8th Pass,0,candidate.php?candidate_id=416,MONI KUMAR SUBBA,INC,ASSAM,1,2004
1,49,325000,Tezpur,0,Graduate,0,candidate.php?candidate_id=420,DIPEN TANTI,IND,ASSAM,0,2004
2,63,18112938,Tezpur,12,12th Pass,13671007,candidate.php?candidate_id=418,GHISA LAL AGARWALLA,BJP,ASSAM,0,2004
3,41,4025354,Tezpur,1,Literate,321477,candidate.php?candidate_id=417,PADMA HAZARIKA,AGP,ASSAM,0,2004
4,49,69783,Tezpur,0,Graduate,0,candidate.php?candidate_id=419,RUBUL SARMA,CPI(ML)(L),ASSAM,0,2004
0,51,5934736,Araria,1,10th Pass,571481,candidate.php?candidate_id=421,SUKDEO PASWAN,BJP,BIHAR,1,2004
1,36,3395000,Araria,0,Graduate,0,candidate.php?candidate_id=427,ARUN KUMAR RAJAK,IJP,BIHAR,0,2004
2,37,2176167,Araria,1,12th Pass,93810,candidate.php?candidate_id=428,DAYA CHAND KATARIA,IND,BIHAR,0,2004
3,47,30000,Araria,0,Graduate,0,candidate.php?candidate_id=433,JAGDEO RAM,SAP,BIHAR,0,2004
4,64,1100000,Araria,0,10th Pass,200000,candidate.php?candidate_id=431,LALU PASWAN,IND,BIHAR,0,2004
5,42,30000,Araria,0,Literate,0,candidate.php?candidate_id=426,NAND LAL PASWAN,IND,BIHAR,0,2004
6,43,355000,Araria,0,10th Pass,0,candidate.php?candidate_id=424,NARAYAN KUMAR RAM,BSP,BIHAR,0,2004
7,25,15000,Araria,0,Not Given,9000,candidate.php?candidate_id=432,OM PRAKASH PASWAN,AD,BIHAR,0,2004
8,36,945000,Araria,0,Graduate,0,candidate.php?candidate_id=429,PUSHPA NAND RISHIDEO,IND,BIHAR,0,2004
9,39,560700,Araria,0,8th Pass,8000,candidate.php?candidate_id=430,RAJDHAR PASWAN,SHS,BIHAR,0,2004
10,59,1891457,Araria,0,10th Pass,60024,candidate.php?candidate_id=423,RAM SEWAK HAZARI,LJNSP,BIHAR,0,2004
11,46,1294500,Araria,0,12th Pass,350356,candidate.php?candidate_id=422,RAMJI DAS RISHIDEO,SP,BIHAR,0,2004
12,30,40000,Araria,0,Graduate,0,candidate.php?candidate_id=425,SATYA NARAYAN WRITER,IND,BIHAR,0,2004
0,47,11602840,Arrah,0,Graduate,33797,candidate.php?candidate_id=434,KANTI SINGH,RJD,BIHAR,1,2004
1,35,1902066,Arrah,2,Doctorate,0,candidate.php?candidate_id=437,ASHOK KUMAR VERMA,JD(U),BIHAR,0,2004
2,58,1525000,Arrah,19,12th Pass,76000,candidate.php?candidate_id=436,BRAHMESHWAR NATH SIGH,IND,BIHAR,0,2004
3,60,3733890,Arrah,1,10th Pass,0,candidate.php?candidate_id=438,HARIDWAR PRASAD SINGH,SAP,BIHAR,0,2004
4,34,Nil,Arrah,0,Literate,0,candidate.php?candidate_id=444,JITENDRA TIWARY,Akhil Bharatiya Jan Sangh,BIHAR,0,2004
5,45,9711425,Arrah,0,8th Pass,2606417,candidate.php?candidate_id=439,NARENDRA KUMAR SINGH,SP,BIHAR,0,2004
6,67,200000,Arrah,0,Graduate Professional,0,candidate.php?candidate_id=440,RAM KUNDAL SHARMA,BSP,BIHAR,0,2004
7,79,44354,Arrah,0,5th Pass,23138,candidate.php?candidate_id=435,RAM NARESH RAM,CPI(ML)(L),BIHAR,0,2004
8,34,321000,Arrah,0,Graduate,0,candidate.php?candidate_id=442,RAMESHWAR KUMAR BHARTI,JP,BIHAR,0,2004
9,37,1719000,Arrah,0,10th Pass,22000,candidate.php?candidate_id=441,RAMESHWAR PRASAD GUPTA,IND,BIHAR,0,2004
10,37,37000,Arrah,0,Not Given,0,candidate.php?candidate_id=443,RANA SINGH,IND,BIHAR,0,2004
0,63,74489984,Aurangabad,0,Post Graduate,1220000,candidate.php?candidate_id=445,NIKHIL KUMAR,INC,BIHAR,1,2004
1,44,807000,Aurangabad,0,10th Pass,90000,candidate.php?candidate_id=451,AASHUTOSH KUMAR SINGH,IND,BIHAR,0,2004
2,31,Nil,Aurangabad,0,Literate,0,candidate.php?candidate_id=452,ANN KUMAR,AD,BIHAR,0,2004
3,54,9000,Aurangabad,0,Literate,5000,candidate.php?candidate_id=457,INDRADEO RAM,IND,BIHAR,0,2004
4,41,5550000,Aurangabad,2,10th Pass,0,candidate.php?candidate_id=448,JITENDRA YADAV,BSP,BIHAR,0,2004
5,30,10000,Aurangabad,0,10th Pass,0,candidate.php?candidate_id=455,KAMTA PASWAN,IND,BIHAR,0,2004
6,37,180000,Aurangabad,0,10th Pass,0,candidate.php?candidate_id=453,RAJ BALABH SINGH,Shoshit Samaj Dal,BIHAR,0,2004
7,48,1585476,Aurangabad,1,Graduate Professional,91611,candidate.php?candidate_id=447,RAJA RAM SINGH,CPI(ML)(L),BIHAR,0,2004
8,49,1332303,Aurangabad,0,Graduate,1200,candidate.php?candidate_id=449,RAJIV RANJAN SINGH,SP,BIHAR,0,2004
9,51,989000,Aurangabad,0,Graduate,50000,candidate.php?candidate_id=454,RAMESHWAR SINGH,IND,BIHAR,0,2004
10,25,185000,Aurangabad,0,Not Given,0,candidate.php?candidate_id=450,SARJOON PASWAN,IND,BIHAR,0,2004
11,39,14259836,Aurangabad,4,Post Graduate,375144,candidate.php?candidate_id=446,SUSHIL KUMAR SINGH,JD(U),BIHAR,0,2004
12,52,5000,Aurangabad,0,8th Pass,0,candidate.php?candidate_id=456,UCHIT NARAIN SINGH,IND,BIHAR,0,2004
0,0,49000,Bagaha,0,10th Pass,35000,candidate.php?candidate_id=458,KAILASH BAITHA,JD(U),BIHAR,1,2004
1,36,56000,Bagaha,0,5th Pass,0,candidate.php?candidate_id=465,ASESAR MANJHI,IND,BIHAR,0,2004
